global/q_lv_init,aortic_root/C,global/E_lv_A,global/E_lv_B,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
0.0014263671875000001,2.7701171874999996e-08,271093750.0,21576171.875,0.00012167808930068545,0.0006117592415715006,0.0001287072270930292,14885.115084935453,16960.194082177873,13086.941957738454,50.80194868370031
0.0009693359374999999,2.2341796874999997e-08,271093750.0,21576171.875,0.00010431011133103513,0.0005469264119602323,0.00011200000553756907,12736.824249679565,14966.391415569604,10878.71284104155,4.625840297081925
0.0009693359374999999,2.7701171874999996e-08,146093750.0,21576171.875,9.963023855860534e-05,0.0004820157792420254,0.00010693440679436827,12206.81591614478,13972.103022570756,10756.545791716611,10.161693532193455
0.0009693359374999999,2.7701171874999996e-08,271093750.0,24638671.875,0.00010236914808323516,0.0005414371200979024,0.00011006278184234568,12526.422223665406,14301.011525761061,11012.495198430772,9.121592431717685
0.0009693359374999999,2.7701171874999996e-08,271093750.0,21576171.875,0.00010461997909863939,0.0005509923820291025,0.00011211952850332357,12776.91638818827,14588.46606499607,11219.297704727347,9.053003921514065
0.0007763671874999999,4.6841796875e-08,346093750.0,49138671.875,8.486788275759727e-05,0.00047743863082317213,9.33917361339505e-05,10530.864537167952,11422.392445609776,9733.431032718905,55.41019640912076
0.0003193359375,4.6841796875e-08,346093750.0,49138671.875,7.10402723167542e-05,0.00042572761920631826,8.001309914090423e-05,8781.653962004526,9549.33845676397,8100.968350365207,142.11172197220728
0.0007763671874999999,3.2011718749999998e-09,346093750.0,49138671.875,7.672354650523002e-05,0.0003157760761625764,8.343145210652615e-05,9522.802909187772,18374.455175010673,5465.329692578721,174.36005296447857
0.0007763671874999999,4.6841796875e-08,471093750.0,49138671.875,8.640336482832327e-05,0.0005128656339466712,9.502840300483244e-05,10704.61136656712,11613.065439616625,9881.453313787806,49.563245890752356
0.0007763671874999999,4.6841796875e-08,346093750.0,46076171.875,8.630392374555972e-05,0.0004862254126248934,9.473360812668119e-05,10689.584587468493,11596.281279894416,9877.629840197873,49.98422520115036
0.0007763671874999999,3.2011718749999998e-09,471093750.0,46076171.875,8.060444181473487e-05,0.00035903225649764996,9.035298861699806e-05,9971.589495684746,19709.664418938995,5559.210494213688,179.33649292606503
0.0003193359375,4.6841796875e-08,471093750.0,46076171.875,7.357526197643231e-05,0.00046405804762216277,8.245698257480083e-05,9066.282470705768,9865.724388713656,8353.773950146988,122.70679814977413
0.0003193359375,3.2011718749999998e-09,346093750.0,46076171.875,6.15543104575083e-05,0.0002652546342378368,7.003575091697867e-05,7621.163660344575,15154.857240950774,4323.896672538788,254.5566948610815
0.0003193359375,3.2011718749999998e-09,471093750.0,49138671.875,6.231924101339655e-05,0.00028561336590802707,7.147803392286308e-05,7710.866836487492,15540.934301710198,4349.332443025808,246.49037570456258
0.0003193359375,3.2011718749999998e-09,471093750.0,46076171.875,6.35722051125898e-05,0.00029394633339171545,7.366302804632025e-05,7853.718706072783,15900.78245597636,4398.638894993244,239.80407753436617
0.0006138671874999999,1.6216796874999997e-08,496093750.0,43013671.875,8.038375316878307e-05,0.00048655349425510513,9.001964266153706e-05,9902.408982503895,12287.031091858964,7965.813304643118,72.15346343464537
0.00048183593749999995,1.6216796874999997e-08,496093750.0,43013671.875,7.557519005320768e-05,0.00046755670043393855,8.53462577207587e-05,9306.108419210224,11571.677443268884,7475.311335393641,103.7482344944713
0.0006138671874999999,2.1576171874999996e-08,496093750.0,43013671.875,8.130358093726863e-05,0.000500034217843298,9.061743513274807e-05,10014.168878593946,11827.739335768687,8473.080433142779,67.52469359022399
0.0006138671874999999,1.6216796874999997e-08,221093750.0,43013671.875,7.540589011625955e-05,0.0003872032998338466,8.456195318889718e-05,9333.529480325675,11590.365723886278,7559.719013340965,106.35116941457075
0.0006138671874999999,1.6216796874999997e-08,496093750.0,15451171.875,9.694851859824004e-05,0.0005809476595328249,0.0001056931079184922,11758.778435235514,14628.724749118457,9438.390481344022,13.80029313818269
0.0006138671874999999,2.1576171874999996e-08,221093750.0,15451171.875,9.363854862713733e-05,0.0004965432566692601,0.00010110182742162786,11381.59192484918,13515.925695998494,9659.086887644256,18.810171430220084
0.00048183593749999995,1.6216796874999997e-08,221093750.0,15451171.875,8.73993383067593e-05,0.0004647828402409699,9.526904165635793e-05,10619.688625182205,13274.30135819027,8567.157276926728,40.31787867596575
0.00048183593749999995,2.1576171874999996e-08,496093750.0,15451171.875,9.195296967268957e-05,0.0005706836549965254,0.00010041569216919013,11148.303086518108,13208.624932866183,9406.316756014852,27.959149780246342
0.00048183593749999995,2.1576171874999996e-08,221093750.0,43013671.875,7.207319205557382e-05,0.00038923109825063286,8.133279805084536e-05,8913.746319652528,10566.08477413077,7573.227223431472,131.5642150376897
0.00048183593749999995,2.1576171874999996e-08,221093750.0,15451171.875,8.831621225146585e-05,0.00047804452560567834,9.593472444932081e-05,10729.458415026262,12757.21551364934,9101.032150081095,37.228960069139795
0.0012638671875,4.0716796875e-08,296093750.0,18513671.875,0.00011846897805760144,0.0006144338687292338,0.00012537252092579252,14464.936533713493,15867.06922944624,13222.103219025053,51.184511628683296
0.0011318359375,4.0716796875e-08,296093750.0,18513671.875,0.0001137064055077992,0.0005977945742979942,0.00012074737568696013,13875.319405549631,15228.150528264641,12679.194622937495,34.35484385804055
0.0012638671875,4.6076171874999997e-08,296093750.0,18513671.875,0.00011828337422784791,0.0006109783976523168,0.00012508943690107784,14449.941950194032,15699.641777613426,13342.697110110063,54.5394081323011
0.0012638671875,4.0716796875e-08,421093750.0,18513671.875,0.00012025840129509309,0.0006626994045228202,0.00012775903198312106,14669.252568968563,16089.035608579052,13392.362311508788,63.719395875620656
0.0012638671875,4.0716796875e-08,296093750.0,39951171.875,0.00010347656522634328,0.0005412347318249022,0.00011154617241295904,12808.664276966052,14027.23333839675,11725.047027920798,18.30456991422897
0.0012638671875,4.6076171874999997e-08,421093750.0,39951171.875,0.00010577071944711913,0.0005864692861953115,0.00011357992496704146,13079.602007165659,14186.685158301438,12073.65205438991,25.260060115334078
